g_JPAS_0915,Jv0915_3495,Jv0915_3781,Jv0915_3900,Jv0915_4000,Jv0915_4100,Jv0915_4200,Jv0915_4301,Jv0915_4400,Jv0915_4501,Jv0915_4600,Jv0915_4701,Jv0915_4801,Jv0915_4900,Jv0915_5001,Jv0915_5101,Jv0915_5201,Jv0915_5300,Jv0915_5400,Jv0915_5500,Jv0915_5600,Jv0915_5700,Jv0915_5799,Jv0915_5898,Jv0915_5999,Jv0915_6098,Jv0915_6199,Jv0915_6300,Jv0915_6401,Jv0915_6500,Jv0915_6600,Jv0915_6700,Jv0915_6800,Jv0915_6900,Jv0915_7000,Jv0915_7100,Jv0915_7200,Jv0915_7300,Jv0915_7400,Jv0915_7500,Jv0915_7600,Jv0915_7700,Jv0915_7800,Jv0915_7900,Jv0915_8000,Jv0915_8100,Jv0915_8201,Jv0915_8300,Jv0915_8400,Jv0915_8500,Jv0915_8600,Jv0915_8700,Jv0915_8800,Jv0915_8900,Jv0915_9000,Jv0915_9100,Jv0915_9669,r_JPAS_0915,u_JPAS_0915
15.1705924591,18.9590368675,16.8053679236,16.4714097102,16.0295746283,15.8774671663,15.7710115123,15.5764294248,15.4305036407,15.2608265794,15.1335517415,15.0682033174,14.992790715,14.9580446366,14.9313615726,14.9752256946,14.9042516689,14.7151776431,14.6400162075,14.6131148771,14.5533580513,14.4980199714,14.4575955765,14.4724985306,14.370060974,14.3345909976,14.3833130576,14.3313389147,14.2652921061,14.2119565734,14.1795588977,14.1934778449,14.1485518947,14.1078252108,14.0766552156,14.1263190797,14.1066502529,14.0168846042,13.9339631452,13.8766503685,13.8558051552,13.9066375358,13.8706739388,13.8689898144,13.8298252473,13.7700139252,13.7552430538,13.7410229441,13.7450983454,13.7764777248,13.7285737648,13.6653774175,13.6085140173,13.5858408267,13.6082923447,14.8001911395,18.6566089601,14.373071345,17.1627241171
