g_JPAS_0915,Jv0915_3495,Jv0915_3781,Jv0915_3900,Jv0915_4000,Jv0915_4100,Jv0915_4200,Jv0915_4301,Jv0915_4400,Jv0915_4501,Jv0915_4600,Jv0915_4701,Jv0915_4801,Jv0915_4900,Jv0915_5001,Jv0915_5101,Jv0915_5201,Jv0915_5300,Jv0915_5400,Jv0915_5500,Jv0915_5600,Jv0915_5700,Jv0915_5799,Jv0915_5898,Jv0915_5999,Jv0915_6098,Jv0915_6199,Jv0915_6300,Jv0915_6401,Jv0915_6500,Jv0915_6600,Jv0915_6700,Jv0915_6800,Jv0915_6900,Jv0915_7000,Jv0915_7100,Jv0915_7200,Jv0915_7300,Jv0915_7400,Jv0915_7500,Jv0915_7600,Jv0915_7700,Jv0915_7800,Jv0915_7900,Jv0915_8000,Jv0915_8100,Jv0915_8201,Jv0915_8300,Jv0915_8400,Jv0915_8500,Jv0915_8600,Jv0915_8700,Jv0915_8800,Jv0915_8900,Jv0915_9000,Jv0915_9100,Jv0915_9669,r_JPAS_0915,u_JPAS_0915
14.9485494479,19.0319336811,15.6913677259,15.1191978084,15.0602805697,15.0426302905,15.0103254473,14.9626328545,14.9733493998,14.9772031967,14.9564980415,14.9168300766,14.8156328401,14.7794993601,14.7284913249,14.9030839896,14.8772530907,14.8423482535,14.8096209211,14.7871107673,14.7496063522,14.7190786929,14.6934851535,14.6798537653,14.6495867385,14.6291054249,14.6496396449,14.5910684332,14.5758653565,14.2905452207,14.0093380384,14.3105850121,14.4153333087,14.4657427342,14.4466948264,14.4499812829,14.4355755166,14.3779788147,14.3440443383,14.3300526697,14.3060499242,14.3343047233,14.3041235636,14.3013492796,14.2715681712,14.2419501094,14.2328889686,14.2251816525,14.2193275071,14.2277385198,14.1852535882,14.1315984834,14.0835455127,14.0589192762,13.9643071987,14.1279715871,17.4757626835,14.5747505363,15.9027605889
