g_JPAS_0915,Jv0915_3495,Jv0915_3781,Jv0915_3900,Jv0915_4000,Jv0915_4100,Jv0915_4200,Jv0915_4301,Jv0915_4400,Jv0915_4501,Jv0915_4600,Jv0915_4701,Jv0915_4801,Jv0915_4900,Jv0915_5001,Jv0915_5101,Jv0915_5201,Jv0915_5300,Jv0915_5400,Jv0915_5500,Jv0915_5600,Jv0915_5700,Jv0915_5799,Jv0915_5898,Jv0915_5999,Jv0915_6098,Jv0915_6199,Jv0915_6300,Jv0915_6401,Jv0915_6500,Jv0915_6600,Jv0915_6700,Jv0915_6800,Jv0915_6900,Jv0915_7000,Jv0915_7100,Jv0915_7200,Jv0915_7300,Jv0915_7400,Jv0915_7500,Jv0915_7600,Jv0915_7700,Jv0915_7800,Jv0915_7900,Jv0915_8000,Jv0915_8100,Jv0915_8201,Jv0915_8300,Jv0915_8400,Jv0915_8500,Jv0915_8600,Jv0915_8700,Jv0915_8800,Jv0915_8900,Jv0915_9000,Jv0915_9100,Jv0915_9669,r_JPAS_0915,u_JPAS_0915
-1.09098966806e+63,-4.10805857007e+63,-1.83598444745e+63,-1.64706291054e+63,-1.57864720378e+63,-1.52744641356e+63,-1.39783204244e+63,-1.26629800314e+63,-1.22710008347e+63,-1.17998230903e+63,-1.11643059807e+63,-1.03189919981e+63,-9.60370373736e+62,-9.19262191288e+62,-8.31519226023e+62,-8.0758944598e+62,-7.51328616939e+62,-7.1924006078e+62,-6.79092639381e+62,-6.49288471346e+62,-5.95465958639e+62,-5.67654971243e+62,-5.53800414629e+62,-5.33044600945e+62,-4.92916721761e+62,-4.6124362294e+62,-4.53102134434e+62,-4.29033403668e+62,-4.08644060022e+62,-3.87204922064e+62,-3.6598644238e+62,-3.58426818701e+62,-3.40266717988e+62,-3.30527661391e+62,-3.2221227426e+62,-3.11364915369e+62,-2.95983733707e+62,-2.81908303496e+62,-2.73551703351e+62,-2.61950194149e+62,-2.37285223926e+62,-2.38812839616e+62,-2.31895738475e+62,-2.26991198295e+62,-2.12652845338e+62,-2.0817372459e+62,-2.08834887203e+62,-2.64048931908e+62,-6.37282695938e+63,-5.26976013221e+65,-4.61610375136e+65,-4.20941219616e+65,-5.09435324705e+65,-3.33789925436e+65,-2.7402938126e+65,-3.48810035537e+65,-1.28471663454e+67,-4.94074761966e+62,-2.55912485779e+63
