g_JPAS_0915,Jv0915_3495,Jv0915_3781,Jv0915_3900,Jv0915_4000,Jv0915_4100,Jv0915_4200,Jv0915_4301,Jv0915_4400,Jv0915_4501,Jv0915_4600,Jv0915_4701,Jv0915_4801,Jv0915_4900,Jv0915_5001,Jv0915_5101,Jv0915_5201,Jv0915_5300,Jv0915_5400,Jv0915_5500,Jv0915_5600,Jv0915_5700,Jv0915_5799,Jv0915_5898,Jv0915_5999,Jv0915_6098,Jv0915_6199,Jv0915_6300,Jv0915_6401,Jv0915_6500,Jv0915_6600,Jv0915_6700,Jv0915_6800,Jv0915_6900,Jv0915_7000,Jv0915_7100,Jv0915_7200,Jv0915_7300,Jv0915_7400,Jv0915_7500,Jv0915_7600,Jv0915_7700,Jv0915_7800,Jv0915_7900,Jv0915_8000,Jv0915_8100,Jv0915_8201,Jv0915_8300,Jv0915_8400,Jv0915_8500,Jv0915_8600,Jv0915_8700,Jv0915_8800,Jv0915_8900,Jv0915_9000,Jv0915_9100,Jv0915_9669,r_JPAS_0915,u_JPAS_0915
-2.35858998684e+63,-1.4490950028e+67,-1.0172505069e+65,-4.71486977028e+64,-1.70464763235e+64,-1.2009561698e+64,-9.39878042255e+63,-6.0046737515e+63,-4.29105056288e+63,-2.90326427952e+63,-2.16576700372e+63,-1.86321644502e+63,-1.56621257417e+63,-1.44578804037e+63,-1.35963258372e+63,-1.50413108231e+63,-1.27735514085e+63,-8.26490059345e+62,-6.95146273203e+62,-6.53393588295e+62,-5.69400760188e+62,-5.01279521214e+62,-4.56725823855e+62,-4.72670525821e+62,-3.7335413477e+62,-3.44073312753e+62,-3.84922279386e+62,-3.41506446436e+62,-2.93327038438e+62,-2.59427831052e+62,-2.40779156676e+62,-2.48621015647e+62,-2.24187754e+62,-2.04119831967e+62,-1.89983203688e+62,-2.12999738872e+62,-2.03568344257e+62,-1.65555874448e+62,-1.3678016917e+62,-1.19869959834e+62,-1.14252351279e+62,-1.28439180847e+62,-1.18231698908e+62,-1.17774103142e+62,-1.07618079771e+62,-9.37721592709e+61,-9.06364830149e+61,-8.77168314385e+61,-8.85438367553e+61,-9.51782501754e+61,-8.52380991351e+61,-7.36948957535e+61,-6.46508156824e+61,-6.13621853311e+61,-6.46178250261e+61,-1.00519687743e+63,-7.222190696e+66,-3.75951079612e+62,-2.31624293918e+65
