g_JPAS_0915,Jv0915_3495,Jv0915_3781,Jv0915_3900,Jv0915_4000,Jv0915_4100,Jv0915_4200,Jv0915_4301,Jv0915_4400,Jv0915_4501,Jv0915_4600,Jv0915_4701,Jv0915_4801,Jv0915_4900,Jv0915_5001,Jv0915_5101,Jv0915_5201,Jv0915_5300,Jv0915_5400,Jv0915_5500,Jv0915_5600,Jv0915_5700,Jv0915_5799,Jv0915_5898,Jv0915_5999,Jv0915_6098,Jv0915_6199,Jv0915_6300,Jv0915_6401,Jv0915_6500,Jv0915_6600,Jv0915_6700,Jv0915_6800,Jv0915_6900,Jv0915_7000,Jv0915_7100,Jv0915_7200,Jv0915_7300,Jv0915_7400,Jv0915_7500,Jv0915_7600,Jv0915_7700,Jv0915_7800,Jv0915_7900,Jv0915_8000,Jv0915_8100,Jv0915_8201,Jv0915_8300,Jv0915_8400,Jv0915_8500,Jv0915_8600,Jv0915_8700,Jv0915_8800,Jv0915_8900,Jv0915_9000,Jv0915_9100,Jv0915_9669,r_JPAS_0915,u_JPAS_0915
17.3853682059,18.7494046243,18.8603948625,18.7182433456,14.9310153458,15.9580085006,18.6528709419,18.5783618894,18.5516093472,18.5262673473,18.5501941766,18.5404133174,18.5342436761,18.5076105586,18.4836458295,18.49303192,18.4638021402,18.4145014507,18.0004245439,17.1649586134,20.936343091,20.9678263357,21.0345182977,21.358568943,21.2049415121,20.9812865509,21.04301957,21.4287012779,21.199593114,21.2296047254,21.1249973814,20.9912916473,21.0155433661,20.9208339893,21.1541010905,21.0765355901,20.9455089879,20.9520281996,21.0131980423,21.243022556,20.5219100429,21.0865493655,20.96295232,21.0795740536,20.9947366957,20.9198820587,21.1425365238,20.8466140939,20.8251044246,20.8476380251,20.790122739,20.7500686326,20.8329362336,20.6493204021,20.5636443076,20.668436149,22.234654525,20.3189796306,17.4056752203
