# Column  0 : IMF
# Column  1 : Slope
# Column  2 : [M/H]
# Column  3 : Age (Gyr)
# Column  4 : [a/Fe]
# Column  5 : M(*+remn)
KU	1.30	-1.7880	11.5000	0.0	0.5734
KU	1.30	-1.7880	12.0000	0.0	0.5706
KU	1.30	-1.7880	12.5000	0.0	0.5677
KU	1.30	-1.7880	13.0000	0.0	0.5667
KU	1.30	-1.7880	13.5000	0.0	0.5639
KU	1.30	-1.7880	14.0000	0.0	0.5611
KU	1.30	-1.4863	0.0300	0.0	0.8395
KU	1.30	-1.4863	0.0400	0.0	0.8244
KU	1.30	-1.4863	0.0500	0.0	0.8132
KU	1.30	-1.4863	0.0600	0.0	0.8044
KU	1.30	-1.4863	0.0700	0.0	0.7973
KU	1.30	-1.4863	0.0800	0.0	0.7914
KU	1.30	-1.4863	0.0900	0.0	0.7861
KU	1.30	-1.4863	0.1000	0.0	0.7811
KU	1.30	-1.4863	0.1500	0.0	0.7596
KU	1.30	-1.4863	0.2000	0.0	0.7451
KU	1.30	-1.4863	0.2500	0.0	0.7338
KU	1.30	-1.4863	0.3000	0.0	0.7245
KU	1.30	-1.4863	0.3500	0.0	0.7169
KU	1.30	-1.4863	0.4000	0.0	0.7102
KU	1.30	-1.4863	0.4500	0.0	0.7043
KU	1.30	-1.4863	0.5000	0.0	0.6991
KU	1.30	-1.4863	0.6000	0.0	0.6902
KU	1.30	-1.4863	0.7000	0.0	0.6828
KU	1.30	-1.4863	0.8000	0.0	0.6766
KU	1.30	-1.4863	0.9000	0.0	0.6710
KU	1.30	-1.4863	1.0000	0.0	0.6650
KU	1.30	-1.4863	1.2500	0.0	0.6520
KU	1.30	-1.4863	1.5000	0.0	0.6431
KU	1.30	-1.4863	1.7500	0.0	0.6365
KU	1.30	-1.4863	2.0000	0.0	0.6313
KU	1.30	-1.4863	2.2500	0.0	0.6267
KU	1.30	-1.4863	2.5000	0.0	0.6227
KU	1.30	-1.4863	2.7500	0.0	0.6193
KU	1.30	-1.4863	3.0000	0.0	0.6162
KU	1.30	-1.4863	3.2500	0.0	0.6135
KU	1.30	-1.4863	3.5000	0.0	0.6110
KU	1.30	-1.4863	3.7500	0.0	0.6087
KU	1.30	-1.4863	4.0000	0.0	0.6066
KU	1.30	-1.4863	4.5000	0.0	0.6029
KU	1.30	-1.4863	5.0000	0.0	0.5996
KU	1.30	-1.4863	5.5000	0.0	0.5968
KU	1.30	-1.4863	6.0000	0.0	0.5942
KU	1.30	-1.4863	6.5000	0.0	0.5920
KU	1.30	-1.4863	7.0000	0.0	0.5899
KU	1.30	-1.4863	7.5000	0.0	0.5880
KU	1.30	-1.4863	8.0000	0.0	0.5864
KU	1.30	-1.4863	8.5000	0.0	0.5849
KU	1.30	-1.4863	9.0000	0.0	0.5835
KU	1.30	-1.4863	9.5000	0.0	0.5822
KU	1.30	-1.4863	10.0000	0.0	0.5810
KU	1.30	-1.4863	10.5000	0.0	0.5799
KU	1.30	-1.4863	11.0000	0.0	0.5788
KU	1.30	-1.4863	11.5000	0.0	0.5759
KU	1.30	-1.4863	12.0000	0.0	0.5731
KU	1.30	-1.4863	12.5000	0.0	0.5703
KU	1.30	-1.4863	13.0000	0.0	0.5674
KU	1.30	-1.4863	13.5000	0.0	0.5646
KU	1.30	-1.4863	14.0000	0.0	0.5637
KU	1.30	-1.2642	0.0300	0.0	0.8395
KU	1.30	-1.2642	0.0400	0.0	0.8243
KU	1.30	-1.2642	0.0500	0.0	0.8131
KU	1.30	-1.2642	0.0600	0.0	0.8043
KU	1.30	-1.2642	0.0700	0.0	0.7972
KU	1.30	-1.2642	0.0800	0.0	0.7913
KU	1.30	-1.2642	0.0900	0.0	0.7860
KU	1.30	-1.2642	0.1000	0.0	0.7811
KU	1.30	-1.2642	0.1500	0.0	0.7604
KU	1.30	-1.2642	0.2000	0.0	0.7461
KU	1.30	-1.2642	0.2500	0.0	0.7350
KU	1.30	-1.2642	0.3000	0.0	0.7257
KU	1.30	-1.2642	0.3500	0.0	0.7182
KU	1.30	-1.2642	0.4000	0.0	0.7116
KU	1.30	-1.2642	0.4500	0.0	0.7057
KU	1.30	-1.2642	0.5000	0.0	0.7006
KU	1.30	-1.2642	0.6000	0.0	0.6919
KU	1.30	-1.2642	0.7000	0.0	0.6847
KU	1.30	-1.2642	0.8000	0.0	0.6785
KU	1.30	-1.2642	0.9000	0.0	0.6730
KU	1.30	-1.2642	1.0000	0.0	0.6678
KU	1.30	-1.2642	1.2500	0.0	0.6540
KU	1.30	-1.2642	1.5000	0.0	0.6449
KU	1.30	-1.2642	1.7500	0.0	0.6379
KU	1.30	-1.2642	2.0000	0.0	0.6326
KU	1.30	-1.2642	2.2500	0.0	0.6280
KU	1.30	-1.2642	2.5000	0.0	0.6239
KU	1.30	-1.2642	2.7500	0.0	0.6204
KU	1.30	-1.2642	3.0000	0.0	0.6174
KU	1.30	-1.2642	3.2500	0.0	0.6146
KU	1.30	-1.2642	3.5000	0.0	0.6121
KU	1.30	-1.2642	3.7500	0.0	0.6098
KU	1.30	-1.2642	4.0000	0.0	0.6077
KU	1.30	-1.2642	4.5000	0.0	0.6039
KU	1.30	-1.2642	5.0000	0.0	0.6007
KU	1.30	-1.2642	5.5000	0.0	0.5978
KU	1.30	-1.2642	6.0000	0.0	0.5953
KU	1.30	-1.2642	6.5000	0.0	0.5930
